CustomerId,CustomerCode,CustomerName,AreaName,IndustryName,OrderNumber,OrderDate,ProductCode,ProductName,Length
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2142786,2020-07-09 14:46:10.097,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
6372,WARRAU,WARREN AUGER BINS (NZ) LIMITED,MATAMATA-TIRAU,MANUFACTURERS,2142260,2020-07-09 14:45:50.600,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
6372,WARRAU,WARREN AUGER BINS (NZ) LIMITED,MATAMATA-TIRAU,MANUFACTURERS,2142261,2020-07-09 13:52:11.767,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
56,ACTIEN,ACTIVE ENGINEERING SOLUTIONS LTD,ROTORUA,GENERAL ENGINEERING,2142594,2020-07-13 07:41:59.563,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2143779,2020-07-14 09:52:56.327,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2143779,2020-07-14 09:52:56.327,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2146808,2020-07-16 13:03:58.800,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2147096,2020-07-16 13:08:40.747,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2147096,2020-07-16 13:08:40.747,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,2175780,2020-08-31 07:56:57.810,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
1662,GEORGR,GEORGE GRANT ENGINEERING LTD,AUCKLAND SOUTH,STEEL FABRICATORS,1165393,2014-09-17 00:00:33.767,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
1662,GEORGR,GEORGE GRANT ENGINEERING LTD,AUCKLAND SOUTH,STEEL FABRICATORS,1174629,2014-10-17 08:54:55.193,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
1662,GEORGR,GEORGE GRANT ENGINEERING LTD,AUCKLAND SOUTH,STEEL FABRICATORS,1187481,2014-11-26 11:11:19.627,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
1191,DOHEEN,DOHERTY ENGINEERED ATTACHMENTS LTD,TAURANGA,MANUFACTURERS,1314928,2015-11-05 08:01:14.587,PM010+15306000,PLATE MEDIUM TENSILE GR350,1
993,COPRAI,COPPER RAINWATER PRODUCTS LTD,AUCKLAND WEST,UNDEFINED,1248785,2015-05-26 09:03:41.087,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
573,BRUNEN,BRUNTON ENGINEERING LTD,PALMERSTON NORTH,MANUFACTURERS,0,2010-11-04 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2864,NEWPSS,NEW PLYMOUTH STEEL SUPPLIES LTD,TARANAKI,RESELLER/COMPETITOR,935916,2012-03-09 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4617,XCALEN,XCALIBAR ENGINEERING,AUCKLAND SOUTH,PROJECT ENGINEERS,936706,2012-03-13 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3983,TEPARI,TE PARI PRODUCTS,NORTH OTAGO,MANUFACTURERS,(NUMBER),2013-07-05 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
690,CASHCH,CASH SALE - CHRISTCHURCH,CHCH EAST,UNDEFINED,(NUMBER),2012-10-15 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
5104,SELECT,SELECT ENGINEERING LIMITED,CENTRAL OTAGO,GENERAL ENGINEERING,991147,2012-12-07 15:55:23.090,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
740,CASHPN,CASH SALE-PALMERSTON,PALMERSTON NORTH,GENERAL ENGINEERING,1003532,2013-02-26 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1913,HITEME,HI-TECH METAL FABRICATIONS LTD,AUCKLAND EAST,STEEL FABRICATORS,1005272,2013-03-06 16:01:37.237,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3451,RICCUS,RICHARDS CUSTOM MACHINERY,MID CANTERBURY,MANUFACTURERS,1006320,2013-03-12 14:41:56.400,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1981,HVWUND,H.& VJ. WUNDERINK,CHCH NORTH,GENERAL ENGINEERING,(NUMBER),2012-12-03 00:00:00.000,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
779,CENFLA,CENTREFOLDING FLASHINGS (2007) LTD,CH COIL PROCESSING,ROLLFORMERS,1134822,2014-06-20 16:40:40.080,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2366862,2021-07-06 00:05:26.407,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2362044,2021-09-29 11:45:28.490,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
4096,THEARC,THE ARCHITECTURAL ROOFING CO LTD,CH COIL PROCESSING,MANUFACTURERS,2362044,2021-09-29 11:45:28.490,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
1249,DUNPRO,DUNLEA PRODUCTS LTD,NORTH CANTERBURY,GENERAL ENGINEERING,(NUMBER),2011-03-31 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2215,ZZKEPA,KEPA ENGINEERING LTD,AUCKLAND SOUTH,UNDEFINED,875382,2011-04-29 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2215,ZZKEPA,KEPA ENGINEERING LTD,AUCKLAND SOUTH,UNDEFINED,875587,2011-05-02 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3394,RDLEIT,R.D.LEITH (2001) LTD,WAIKATO,GENERAL ENGINEERING,928324,2012-02-01 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
202,AMEDEN,AMEDIATE ENGINEERING LTD,AUCKLAND EAST,GENERAL ENGINEERING,949707,2012-05-17 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4287,TSLPLA,TSL PLASTICS LTD,AUCKLAND EAST,MANUFACTURERS,951160,2012-05-25 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
436,ZZBES,BEST BARS LIMITED,AUCKLAND SOUTH,MANUFACTURERS,955077,2012-06-14 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3187,PIPESE,PIPEWORK SERVICES LTD,PALMERSTON NORTH,PROJECT ENGINEERS,964329,2012-07-31 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3187,PIPESE,PIPEWORK SERVICES LTD,PALMERSTON NORTH,PROJECT ENGINEERS,996142,2013-01-18 14:03:33.887,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3187,PIPESE,PIPEWORK SERVICES LTD,PALMERSTON NORTH,PROJECT ENGINEERS,1001522,2013-02-15 11:51:58.007,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3187,PIPESE,PIPEWORK SERVICES LTD,PALMERSTON NORTH,PROJECT ENGINEERS,1004413,2013-03-04 13:05:28.320,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4148,TIRAWE,TIRAU WELDERS LTD,MATAMATA-TIRAU,DAIRY SHEDS,(NUMBER),2013-03-11 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4148,TIRAWE,TIRAU WELDERS LTD,MATAMATA-TIRAU,DAIRY SHEDS,1039033,2013-07-12 16:17:13.640,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4148,TIRAWE,TIRAU WELDERS LTD,MATAMATA-TIRAU,DAIRY SHEDS,(NUMBER),2013-07-23 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4148,TIRAWE,TIRAU WELDERS LTD,MATAMATA-TIRAU,DAIRY SHEDS,1044855,2013-08-02 15:15:05.413,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1663,GEORWI,GEORGE WILSON & SONS LTD,SOUTHLAND,STEEL FABRICATORS,(NUMBER),2013-11-22 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1072,CWFHAM,CWF HAMILTON & CO LTD,CHCH WEST,MARINE INDUSTRY,1085166,2013-12-11 16:21:02.780,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2733,MODECO,MODERN CONSTRUCTION LTD,HAMILTON,STRUCTURAL CONSTRUCTION,(NUMBER),2014-04-29 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
5209,LEECDR,LEECH DRAINAGE SERVICES LTD,CHCH WEST,GENERAL ENGINEERING,1121266,2014-05-01 16:43:59.640,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3569,SABLEN,SABLE ENGINEERING LTD,AUCKLAND NORTH,GENERAL ENGINEERING,1121967,2014-05-05 13:04:32.740,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
202,AMEDEN,AMEDIATE ENGINEERING LTD,AUCKLAND EAST,GENERAL ENGINEERING,1135319,2014-06-16 14:06:49.997,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
6377,OBJESU,OBJECT SUPPORT LTD,AUCKLAND WEST,GENERAL ENGINEERING,1135913,2014-06-17 16:33:03.367,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3187,PIPESE,PIPEWORK SERVICES LTD,PALMERSTON NORTH,PROJECT ENGINEERS,1136929,2014-06-20 14:32:19.370,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
202,AMEDEN,AMEDIATE ENGINEERING LTD,AUCKLAND EAST,GENERAL ENGINEERING,1151463,2014-08-05 13:05:31.987,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4841,WAKEEN,WA & SM GOODWIN (Cash Sale Account),WAIKATO,GENERAL ENGINEERING,1154516,2014-08-18 00:00:25.817,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2783,MRPENG,MRP ENGINEERING LTD,WAIKATO,GENERAL ENGINEERING,(NUMBER),2014-08-14 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
995,CORDEP,DEPARTMENT OF CORRECTIONS,CHCH WEST,GENERAL ENGINEERING,1211846,2015-02-20 16:07:01.497,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4664,GREALA,GREAT LAKE TOMATOES,TAUPO-TURANGI,FOOD MANUFACTURERS,1315341,2015-11-03 13:30:44.070,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
6377,OBJESU,OBJECT SUPPORT LTD,AUCKLAND WEST,GENERAL ENGINEERING,1316765,2015-11-04 00:01:18.640,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3569,SABLEN,SABLE ENGINEERING LTD,AUCKLAND NORTH,GENERAL ENGINEERING,1331304,2015-12-07 14:19:28.763,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
6522,REIDEN,REID ENGINEERING LTD,DUNEDIN OTAGO,TRANSPORT ENGINEERS,1340832,2016-01-14 12:03:26.710,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
6377,OBJESU,OBJECT SUPPORT LTD,AUCKLAND WEST,GENERAL ENGINEERING,1355819,2016-02-24 00:01:19.147,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
8201,BAYPOW,BAY POWER ENGINEERING LTD,HAWKES BAY,GENERAL ENGINEERING,(NUMBER),2016-03-31 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2142760,2020-07-13 08:05:43.373,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2143271,2020-07-09 12:42:51.837,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
3055,PAGEMA,PAGE & MACRAE LIMITED,MOUNT - TEPUKE,PROJECT ENGINEERS,2147618,2020-07-20 19:27:10.393,PM010+24004500,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
2954,ZZVULC,VULCAN PLATE TAURANGA,MOUNT - TEPUKE,RESELLER/COMPETITOR,1574342,2017-07-07 15:27:42.923,PM010+24003000,PLATE MEDIUM TENSILE GR350,1
1450,FASFLA,FAST FLASHINGS LIMITED,AUCKLAND SOUTH,MANUFACTURERS,1009672,2013-03-27 10:40:49.120,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
1450,FASFLA,FAST FLASHINGS LIMITED,AUCKLAND SOUTH,MANUFACTURERS,1083348,2013-12-12 15:54:44.287,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
2005,CASHIS,IDIENS SHEETMETAL & ROOFING LTD,CHCH EAST,SHEETMETAL ENGINEERS,1204068,2015-02-02 00:00:00.000,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
3877,STEECH,STEEL & TUBE ROOFING LTD,CH COIL PROCESSING,UNDEFINED,1434714,2016-09-05 17:09:26.630,CPP06CL+1200,COLORSTEEL ENDURA CLOUD ENDURA G300,1
2186,KARIAG,KARIMOR AG PRODUCTS LTD,TAURANGA,DAIRY INDUSTRY,882543,2011-06-03 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2186,KARIAG,KARIMOR AG PRODUCTS LTD,TAURANGA,DAIRY INDUSTRY,887547,2011-06-29 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4094,THASTE,THAT STEEL GUY LTD,CHCH EAST,STEEL FABRICATORS,890847,2011-07-15 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
699,NEWHEN,NEWHAVEN ENGINEERING LTD,COROMANDEL,GENERAL ENGINEERING,(NUMBER),2011-08-23 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
431,BAPUMP,VICTORIA COTTAGES LTD,HAMILTON,MANUFACTURERS,909095,2011-10-10 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
732,CASHTG,CASH SALES - TAURANGA,MOUNT - TEPUKE,GENERAL ENGINEERING,927137,2012-01-23 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3155,PFSENG,PFS ENGINEERING LTD,HAMILTON,PROJECT ENGINEERS,(NUMBER),2012-02-24 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3155,PFSENG,PFS ENGINEERING LTD,HAMILTON,PROJECT ENGINEERS,(NUMBER),2012-02-27 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1119,DAWENG,DAWSON ENGINEERING 2010 LTD,COROMANDEL,UNDEFINED,943824,2012-04-20 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
431,BAPUMP,VICTORIA COTTAGES LTD,HAMILTON,MANUFACTURERS,952833,2012-06-01 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4743,ORNAST,Lothar Herzog,HAWKES BAY,GENERAL ENGINEERING,961092,2012-07-17 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3959,STUEVA,STUART EVANS,CHCH WEST,GENERAL ENGINEERING,966552,2012-08-09 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4124,PROJEN,Project Enginnering (Pro - Eng) NZ Ltd,NELSON & BAYS,GENERAL ENGINEERING,968509,2012-08-21 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
5464,CASHHB,CASH SALES - HAWKES BAY,HAWKES BAY,GENERAL ENGINEERING,1003585,2013-02-27 07:58:54.563,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1353,ENGILA,ENGINEERING LABOUR SERVICES LTD,AUCKLAND EAST,STEEL FABRICATORS,1006217,2013-03-11 14:11:11.447,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3255,ZZPREC,PRECISION TOOLS LTD,AUCKLAND EAST,GENERAL ENGINEERING,1036530,2013-07-09 14:16:43.453,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
149,ALBJAG,ALBERT JAGGER (NZ) LTD,CHCH EAST,SHEETMETAL ENGINEERS,(NUMBER),2013-10-11 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
3255,ZZPREC,PRECISION TOOLS LTD,AUCKLAND EAST,GENERAL ENGINEERING,1108851,2014-03-26 00:00:20.980,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4977,INDUEX,INDUSTRIAL EXTRACTION SOLUTIONS LTD,NORTH CANTERBURY,MANUFACTURERS,1116148,2014-04-11 15:04:17.337,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
2905,ONESTO,ONE STOP CUTTING SHOP LIMITED,AUCKLAND NORTH,SHEETMETAL ENGINEERS,1135870,2014-06-17 16:34:18.447,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
1504,FINESE,FINELINE SERVICES LTD,TARANAKI,RESELLER/COMPETITOR,(NUMBER),2020-09-22 00:00:00.000,PM008+25006000,PLATE MEDIUM TENSILE GR350,1
717,KRAFEN,KRAFT ENGINEERING LTD,ROTORUA,TRANSPORT ENGINEERS,2467747,2022-01-06 13:00:17.070,PM008+25006000,PLATE MEDIUM TENSILE GR350,1
717,KRAFEN,KRAFT ENGINEERING LTD,ROTORUA,TRANSPORT ENGINEERS,(NUMBER),2022-06-03 00:00:00.000,PM008+25006000,PLATE MEDIUM TENSILE GR350,1
4343,UNIVEN,UNIVERSAL ENGINEERING LTD,GISBORNE,GENERAL ENGINEERING,(NUMBER),2023-01-17 00:00:00.000,PM008+25006000,PLATE MEDIUM TENSILE GR350,1
3568,SGBUIL,S AND G BUILDERS LTD,AUCKLAND EAST,PROJECT ENGINEERS,1036419,2013-07-04 00:00:16.977,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
4469,WATENG,R M AITKEN LTD,COROMANDEL,GENERAL ENGINEERING,(NUMBER),2013-08-12 00:00:00.000,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
6139,ZZRUDO,RUDOLF de VILLIERS,AUCKLAND NORTH,GENERAL ENGINEERING,1076853,2013-11-19 12:37:12.203,PB025L+0650,BLK PIPE LGT P/E(33.7OD) AS1074 C250,6.5
